Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Release Code,Release,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F
"5205","'419","Latin America and the Caribbean","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","184.4","E","180.6","E","178.7","E","186.9","E","195.4","E","181.2","E",,,,
"5206","'029","Caribbean","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.79","E","3.93","E","4.04","E","4.23","E","4.42","E","4.9","E","5.24","E","5.48","E"
"5206","'029","Caribbean","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.72","E",,,,,,
"5206","'029","Caribbean","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.87","E",,,,,,
"5206","'029","Caribbean","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.47","E",,,,,,
"5206","'029","Caribbean","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.21","E",,,,,,
"5206","'029","Caribbean","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1","E",,,,,,
"5206","'029","Caribbean","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.19","E",,,,,,
"5206","'029","Caribbean","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","47.3","E","45.9","E","46.1","E","49.5","E","50.1","E","50","E","50.1","E","50.7","E"
"5206","'029","Caribbean","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","47.2","E","45.8","E","46","E","49.4","E","50","E","49.9","E",,,,
"5206","'029","Caribbean","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","20.4","E","19.9","E","20.1","E","21.6","E","22","E","22","E","22.2","E","22.5","E"
"5206","'029","Caribbean","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","20.3","E","19.8","E","20","E","21.6","E","22","E","22","E",,,,
"5207","'005","South America","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.41","E","3.45","E","3.6","E","3.8","E","4.03","E","4.49","E","4.85","E","4.98","E"
"5207","'005","South America","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.6","E",,,,,,
"5207","'005","South America","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.93","E",,,,,,
"5207","'005","South America","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.6","E",,,,,,
"5207","'005","South America","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.81","E",,,,,,
"5207","'005","South America","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.72","E",,,,,,
"5207","'005","South America","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.18","E",,,,,,
"5207","'005","South America","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","26.5","E","26","E","26","E","25.7","E","29.1","E","26.1","E","26","E","25.7","E"
"5207","'005","South America","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","26.7","E","26","E","25.9","E","25.5","E","29","E","26","E",,,,
"5207","'005","South America","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","110.7","E","109.3","E","109.9","E","109.5","E","124.5","E","112.2","E","112.7","E","111.9","E"
"5207","'005","South America","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","111.4","E","109.2","E","109.8","E","108.9","E","124.1","E","112","E",,,,
"5208","'513","Northern America and Europe","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","2.77","E","2.83","E","2.96","E","3.04","E","3.14","E","3.58","E","3.9","E","4.02","E"
"5208","'513","Northern America and Europe","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.41","E",,,,,,
"5208","'513","Northern America and Europe","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.77","E",,,,,,
"5208","'513","Northern America and Europe","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.35","E",,,,,,
"5208","'513","Northern America and Europe","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.78","E",,,,,,
"5208","'513","Northern America and Europe","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.73","E",,,,,,
"5208","'513","Northern America and Europe","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.1","E",,,,,,
"5208","'513","Northern America and Europe","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","7.2","E","6.9","E","6.2","E","5.8","E","5","E","5.3","E","5.2","E","5","E"
"5208","'513","Northern America and Europe","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","7.2","E","6.9","E","6.3","E","5.9","E","5","E","5.3","E",,,,
"5208","'513","Northern America and Europe","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","80.1","E","77.3","E","69.9","E","65.6","E","56","E","59.3","E","58.9","E","56.2","E"
"5208","'513","Northern America and Europe","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","80.1","E","77.5","E","70.4","E","66.1","E","56.4","E","60.2","E",,,,
"5300","'142","Asia","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.21","E","3.27","E","3.36","E","3.54","E","3.72","E","4.09","E","4.31","E","4.43","E"
"5300","'142","Asia","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.59","E",,,,,,
"5300","'142","Asia","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.02","E",,,,,,
"5300","'142","Asia","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.39","E",,,,,,
"5300","'142","Asia","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.72","E",,,,,,
"5300","'142","Asia","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.82","E",,,,,,
"5300","'142","Asia","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.19","E",,,,,,
"5300","'142","Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","39.9","E","36.9","E","35.3","E","37.3","E","33.2","E","31.5","E","29.8","E","28.1","E"
"5300","'142","Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","44","E","39.8","E","37.2","E","39.3","E","35.1","E","33.7","E",,,,
"5300","'142","Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","1825.7","E","1703.7","E","1640.2","E","1747","E","1568.4","E","1495.8","E","1423.5","E","1348.6","E"
"5300","'142","Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","2010.2","E","1836.2","E","1729.1","E","1840.6","E","1656.7","E","1598.2","E",,,,
"5301","'143","Central Asia","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.11","E","3.04","E","3.1","E","3.26","E","3.38","E","3.7","E","3.81","E","3.78","E"
"5301","'143","Central Asia","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.68","E",,,,,,
"5301","'143","Central Asia","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.89","E",,,,,,
"5301","'143","Central Asia","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.31","E",,,,,,
"5301","'143","Central Asia","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.44","E",,,,,,
"5301","'143","Central Asia","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.85","E",,,,,,
"5301","'143","Central Asia","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.22","E",,,,,,
"5301","'143","Central Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","21","E","18.6","E","17.6","E","19","E","16.9","E","16.4","E","15.6","E","14","E"
"5301","'143","Central Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","21.2","E","18.5","E","17.6","E","19.1","E","17.1","E","16.3","E",,,,
"5301","'143","Central Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","15.2","E","13.7","E","13.2","E","14.5","E","13.2","E","13","E","12.6","E","11.5","E"
"5301","'143","Central Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","15.4","E","13.6","E","13.2","E","14.6","E","13.3","E","13","E",,,,
"5302","'030","Eastern Asia","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","4.08","E","4.22","E","4.36","E","4.66","E","4.89","E","5.39","E","5.74","E","5.95","E"
"5302","'030","Eastern Asia","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.8","E",,,,,,
"5302","'030","Eastern Asia","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.11","E",,,,,,
"5302","'030","Eastern Asia","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.46","E",,,,,,
"5302","'030","Eastern Asia","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.13","E",,,,,,
"5302","'030","Eastern Asia","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.25","E",,,,,,
"5302","'030","Eastern Asia","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.15","E",,,,,,
"5302","'030","Eastern Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","26.5","E","23.1","E","20.9","E","22.2","E","14.6","E","14.4","E","13","E","11.6","E"
"5302","'030","Eastern Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","25.7","E","22.3","E","20.2","E","21.3","E","13.9","E","13.7","E",,,,
"5302","'030","Eastern Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","438.2","E","383.1","E","348.4","E","369.4","E","243.4","E","239.8","E","215.7","E","192.2","E"
"5302","'030","Eastern Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","424.6","E","370.1","E","335.2","E","354.1","E","231","E","227.8","E",,,,
"5303","'034","Southern Asia","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.32","E","3.37","E","3.43","E","3.57","E","3.79","E","4.2","E","4.41","E","4.57","E"
"5303","'034","Southern Asia","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.46","E",,,,,,
"5303","'034","Southern Asia","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.11","E",,,,,,
"5303","'034","Southern Asia","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.35","E",,,,,,
"5303","'034","Southern Asia","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.81","E",,,,,,
"5303","'034","Southern Asia","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.87","E",,,,,,
"5303","'034","Southern Asia","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.25","E",,,,,,
"5303","'034","Southern Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","56.7","E","52.8","E","51.1","E","53.8","E","50.4","E","47","E","44.2","E","41.7","E"
"5303","'034","Southern Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","63.9","E","58.3","E","54.6","E","57.7","E","55.5","E","52.8","E",,,,
"5303","'034","Southern Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","1086.7","E","1024","E","1002.9","E","1067.9","E","1009.1","E","949.6","E","903.6","E","861.5","E"
"5303","'034","Southern Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","1225.3","E","1130.9","E","1070.3","E","1144","E","1112.5","E","1068.5","E",,,,
"5855","'127","Southern Asia (excluding India)","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.4","E","3.44","E","3.5","E","3.61","E","3.84","E","4.27","E","4.49","E","4.64","E"
"5855","'127","Southern Asia (excluding India)","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.46","E",,,,,,
"5855","'127","Southern Asia (excluding India)","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.13","E",,,,,,
"5855","'127","Southern Asia (excluding India)","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.34","E",,,,,,
"5855","'127","Southern Asia (excluding India)","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.83","E",,,,,,
"5855","'127","Southern Asia (excluding India)","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.92","E",,,,,,
"5855","'127","Southern Asia (excluding India)","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.25","E",,,,,,
"5855","'127","Southern Asia (excluding India)","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","50.5","E","48.5","E","48.9","E","49.5","E","47.5","E","46.4","E","58.6","E","56.1","E"
"5855","'127","Southern Asia (excluding India)","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","50.3","E","48.2","E","48.5","E","49.1","E","47.1","E","46.2","E",,,,
"5855","'127","Southern Asia (excluding India)","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","281.8","E","273.8","E","279.8","E","287.7","E","279.7","E","277.1","E","354.7","E","344","E"
"5855","'127","Southern Asia (excluding India)","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","280.4","E","272.1","E","277.6","E","285.3","E","277.7","E","275.8","E",,,,
"5304","'035","South-eastern Asia","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.53","E","3.62","E","3.72","E","3.89","E","3.97","E","4.29","E","4.52","E","4.63","E"
"5304","'035","South-eastern Asia","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.68","E",,,,,,
"5304","'035","South-eastern Asia","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.03","E",,,,,,
"5304","'035","South-eastern Asia","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.46","E",,,,,,
"5304","'035","South-eastern Asia","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.87","E",,,,,,
"5304","'035","South-eastern Asia","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.8","E",,,,,,
"5304","'035","South-eastern Asia","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.17","E",,,,,,
"5304","'035","South-eastern Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","37.5","E","36.8","E","35","E","36.6","E","36.9","E","35.7","E","34.5","E","32.7","E"
"5304","'035","South-eastern Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","38","E","37.3","E","35.6","E","37.2","E","37.7","E","36.7","E",,,,
"5304","'035","South-eastern Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","246","E","243.7","E","234.3","E","246.8","E","250.8","E","244.3","E","238.2","E","227.6","E"
"5304","'035","South-eastern Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","249.2","E","247.4","E","238","E","251.2","E","256.3","E","251","E",,,,
"5305","'145","Western Asia","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","2.66","E","2.76","E","2.85","E","3.03","E","3.16","E","3.6","E","3.81","E","3.92","E"
"5305","'145","Western Asia","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.5","E",,,,,,
"5305","'145","Western Asia","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.96","E",,,,,,
"5305","'145","Western Asia","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.35","E",,,,,,
"5305","'145","Western Asia","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.53","E",,,,,,
"5305","'145","Western Asia","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.63","E",,,,,,
"5305","'145","Western Asia","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.19","E",,,,,,
"5305","'145","Western Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","14.4","E","14","E","14.6","E","16.8","E","17.7","E","16.5","E","17.5","E","18","E"
"5305","'145","Western Asia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","20.5","E","20.7","E","21.8","E","21.8","E","20.9","E","19.6","E",,,,
"5305","'145","Western Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","39.5","E","39.1","E","41.5","E","48.4","E","51.8","E","49.2","E","53.3","E","55.7","E"
"5305","'145","Western Asia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","56.3","E","57.7","E","61.7","E","62.8","E","61.1","E","58.4","E",,,,
"5400","'150","Europe","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","2.77","E","2.83","E","2.97","E","3.05","E","3.14","E","3.59","E","3.91","E","4.03","E"
"5400","'150","Europe","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.41","E",,,,,,
"5400","'150","Europe","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.76","E",,,,,,
"5400","'150","Europe","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.36","E",,,,,,
"5400","'150","Europe","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.77","E",,,,,,
"5400","'150","Europe","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.74","E",,,,,,
"5400","'150","Europe","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.11","E",,,,,,
"5400","'150","Europe","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","8.3","E","8.1","E","7.3","E","7.1","E","6.2","E","5.6","E","5.6","E","5.3","E"
"5400","'150","Europe","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","8.3","E","8.1","E","7.3","E","7.2","E","6.3","E","5.7","E",,,,
"5400","'150","Europe","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","62.3","E","60.4","E","54.5","E","53.3","E","46.3","E","42","E","41.4","E","39.4","E"
"5400","'150","Europe","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","62.3","E","60.5","E","55","E","53.8","E","46.8","E","42.9","E",,,,
"5401","'151","Eastern Europe","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","2.83","E","2.89","E","3.06","E","3.18","E","3.25","E","3.73","E","4.05","E","4.18","E"
"5401","'151","Eastern Europe","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.49","E",,,,,,
"5401","'151","Eastern Europe","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.8","E",,,,,,
"5401","'151","Eastern Europe","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.36","E",,,,,,
"5401","'151","Eastern Europe","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.72","E",,,,,,
"5401","'151","Eastern Europe","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.74","E",,,,,,
"5401","'151","Eastern Europe","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.13","E",,,,,,
"5401","'151","Eastern Europe","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","11","E","11.3","E","9.9","E","9.7","E","8.1","E","7.4","E","7.3","E","6.8","E"
"5401","'151","Eastern Europe","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","11","E","11.3","E","9.9","E","9.8","E","8.1","E","7.6","E",,,,
"5401","'151","Eastern Europe","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","32.5","E","33.3","E","29","E","28.4","E","23.5","E","21.4","E","20.8","E","19.4","E"
"5401","'151","Eastern Europe","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","32.5","E","33.3","E","29.2","E","28.8","E","23.7","E","21.9","E",,,,
